"Order","PID","MS SubClass","MS Zoning","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Exter Qual","Exter Cond","Foundation","Bsmt Qual","Bsmt Cond","Bsmt Exposure","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Heating","Heating QC","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Gr Liv Area","Bsmt Full Bath","Bsmt Half Bath","Full Bath","Half Bath","Bedroom AbvGr","Kitchen AbvGr","Kitchen Qual","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Pool Area","Pool QC","Fence","Misc Feature","Misc Val","Mo Sold","Yr Sold","Sale Type","Sale Condition","SalePrice","__index_level_0__"
1238,535152200,20,"RL",74,8856,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",143,"TA","TA","CBlock","TA","TA","No","ALQ",621,"LwQ",52,503,1176,"GasA","TA","Y","SBrkr",1176,0,0,1176,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",1,292,"TA","TA","Y",0,88,0,0,95,0,\N,\N,\N,0,5,2008,"WD ","Normal",136500,1237
813,906226120,90,"RL",64,7018,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood",\N,0,"TA","TA","Slab",\N,\N,\N,\N,0,\N,0,0,0,"GasA","TA","Y","SBrkr",1120,1120,0,2240,0,0,2,0,6,2,"TA",12,"Typ",0,\N,"Detchd",1979,"Unf",2,528,"TA","TA","Y",154,0,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Alloca",142953,812
334,923230190,20,"RL",50,6953,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1971,2004,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Gd","CBlock","TA","TA","No","ALQ",469,"Unf",0,395,864,"GasA","Ex","Y","SBrkr",874,0,0,874,0,0,1,0,3,1,"TA",5,"Typ",0,\N,"Detchd",1971,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,6,2010,"ConLD","Normal",130000,333
2221,909425140,20,"RL",110,14442,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,1957,2004,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ",1186,"Unf",0,291,1477,"GasA","Ex","Y","SBrkr",1839,0,0,1839,1,0,2,0,3,1,"Gd",7,"Typ",2,"TA","Attchd",1957,"Fin",2,416,"TA","TA","Y",0,87,0,0,200,0,\N,\N,\N,0,6,2007,"WD ","Normal",257500,2220
2802,907290080,20,"RL",70,9100,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1836,1860,"GasA","Ex","Y","SBrkr",1836,0,0,1836,0,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,484,"TA","TA","Y",120,33,0,0,0,0,\N,\N,\N,0,10,2006,"WD ","Normal",216837,2801
85,532354090,85,"RL",88,11782,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard",\N,0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,\N,"Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,\N,"MnPrv","Shed",400,6,2010,"WD ","Normal",148000,84
418,527455090,120,"RL",24,2104,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",7,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn",\N,0,"TA","TA","CBlock","TA","TA","No","ALQ",536,"Unf",0,300,836,"GasA","TA","Y","SBrkr",836,0,0,836,0,1,1,0,2,1,"TA",5,"Typ",0,\N,"Attchd",1976,"Unf",1,345,"TA","TA","Y",150,20,0,0,0,0,\N,\N,\N,0,10,2009,"WD ","Normal",128500,417
1581,916402115,20,"RL",47,12416,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1986,1986,"Gable","CompShg","VinylSd","Plywood","Stone",132,"TA","TA","CBlock","Gd","Fa","No","ALQ",1398,"LwQ",208,0,1606,"GasA","TA","Y","SBrkr",1651,0,0,1651,1,0,2,0,3,1,"TA",7,"Min2",1,"TA","Attchd",1986,"Fin",2,616,"TA","TA","Y",192,0,0,0,0,0,\N,\N,\N,0,11,2008,"WD ","Normal",184000,1580
1165,533212150,160,"FV",34,3604,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,689,689,"GasA","Ex","Y","SBrkr",703,689,0,1392,0,0,2,0,2,1,"Gd",5,"Typ",0,\N,"Detchd",2007,"Unf",2,540,"TA","TA","Y",0,102,0,0,0,0,\N,\N,\N,0,2,2008,"WD ","Abnorml",146000,1164
2668,902401090,90,"RM",33,5976,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Duplex","2Story",5,7,1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Gd","N","FuseA",624,624,0,1248,0,0,2,0,2,2,"TA",8,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"N",0,130,256,0,0,0,\N,\N,\N,0,12,2006,"WD ","Normal",93500,2667
202,903425110,70,"RM",50,10300,"Pave",\N,"IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,1921,1950,"Gable","CompShg","Stucco","Stucco",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,"TA",9,"Typ",0,\N,"Detchd",1990,"Unf",2,480,"TA","TA","Y",12,11,64,0,0,0,\N,"GdPrv",\N,0,4,2010,"WD ","Normal",140000,201
2232,910200040,50,"RM",85,8500,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1919,2005,"Gable","CompShg","CemntBd","CmentBd",\N,0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,793,793,"GasW","TA","N","FuseF",997,520,0,1517,0,0,2,0,3,1,"Fa",7,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"N",0,0,144,0,0,0,\N,\N,\N,0,8,2007,"WD ","Normal",115000,2231
660,535378120,30,"RL",60,10230,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1054,1054,"GasA","Ex","Y","SBrkr",1078,0,0,1078,0,0,1,0,3,1,"Ex",6,"Typ",0,\N,"Detchd",1987,"Unf",1,264,"TA","TA","N",0,0,0,0,112,0,\N,"GdWo",\N,0,12,2009,"WD ","Normal",125000,659
1913,535105110,80,"RL",100,9600,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1961,1961,"Hip","CompShg","WdShing","Wd Shng","BrkFace",291,"TA","TA","CBlock","TA","TA","Av","ALQ",600,"Unf",0,618,1218,"GasA","TA","Y","SBrkr",1254,0,0,1254,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1961,"RFn",2,525,"TA","TA","Y",0,0,0,0,168,0,\N,\N,\N,0,5,2007,"WD ","Normal",158500,1912
1066,528170070,60,"RL",85,10625,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","No","GLQ",866,"Unf",0,132,998,"GasA","Ex","Y","SBrkr",1006,1040,0,2046,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",320,62,0,0,0,0,\N,\N,\N,0,8,2008,"WD ","Normal",284000,1065
1676,527450030,160,"RM",21,2205,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",567,"TA","TA","CBlock","TA","TA","No","ALQ",312,"Unf",0,213,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,\N,"Detchd",1973,"Unf",1,264,"TA","TA","Y",144,0,0,0,0,0,\N,\N,\N,0,2,2007,"WD ","Normal",113500,1675
1550,910203090,50,"RM",58,8155,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,7,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,780,780,"GasA","Gd","Y","FuseA",780,420,0,1200,0,0,1,0,4,1,"TA",7,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"Y",0,0,96,0,0,0,\N,\N,\N,0,7,2008,"WD ","Normal",119000,1549
102,533221110,160,"FV",\N,2980,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,\N,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,\N,\N,\N,0,5,2010,"WD ","Normal",177000,101
542,531375130,20,"RL",60,12450,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","PConc","Gd","TA","No","GLQ",836,"Unf",0,278,1114,"GasA","Ex","Y","SBrkr",1114,0,0,1114,1,0,2,0,3,1,"Gd",6,"Typ",0,\N,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,42,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",153000,541
2550,534428060,20,"RL",69,8973,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1991,"Gable","CompShg","Plywood","Plywood","BrkFace",85,"TA","TA","CBlock","TA","TA","No","Rec",567,"BLQ",28,413,1008,"GasA","TA","Y","FuseA",1053,0,0,1053,0,1,1,1,3,1,"Ex",6,"Typ",0,\N,"2Types",1998,"RFn",2,750,"TA","TA","Y",0,80,0,180,0,0,\N,"MnWw",\N,0,7,2006,"WD ","Abnorml",150000,2549
32,527451410,160,"RM",21,1680,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","ImStucc","BrkFace",381,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,\N,"Detchd",1971,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,3,2010,"WD ","Family",88000,31
2207,909254140,30,"RL",40,4280,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,6,1913,2002,"Gable","CompShg","WdShing","Stucco",\N,0,"TA","TA","PConc","TA","TA","No","LwQ",365,"Unf",0,75,440,"GasA","TA","N","SBrkr",694,0,0,694,0,0,1,0,2,1,"Gd",4,"Typ",1,"Gd","Detchd",1990,"Unf",1,352,"Gd","TA","P",0,0,34,0,0,0,\N,"MnPrv",\N,0,3,2007,"WD ","Normal",90350,2206
917,909253180,50,"RL",52,6292,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",7,7,1928,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,861,861,"GasA","Gd","Y","SBrkr",877,600,0,1477,0,1,2,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1928,"Unf",1,216,"TA","TA","Y",0,50,0,0,0,0,\N,\N,\N,0,8,2009,"WD ","Normal",145000,916
832,906392130,60,"RL",79,11646,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,704,704,"GasA","Ex","Y","SBrkr",704,718,0,1422,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,440,"TA","TA","Y",36,28,0,0,0,0,\N,\N,\N,0,7,2009,"WD ","Normal",173000,831
1177,533236070,160,"FV",24,2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",813,"Unf",0,147,960,"GasA","Ex","Y","SBrkr",962,645,0,1607,1,0,2,1,3,1,"Gd",7,"Typ",0,\N,"Detchd",2000,"Unf",2,480,"TA","TA","Y",169,0,0,0,0,0,\N,\N,\N,0,12,2008,"ConLD","Normal",200000,1176
2910,923225240,160,"RM",41,2665,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,6,1977,1977,"Gable","CompShg","CemntBd","CmentBd",\N,0,"TA","TA","PConc","TA","TA","No","ALQ",548,"Rec",173,36,757,"GasA","Ex","Y","SBrkr",925,550,0,1475,0,0,2,0,4,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",1,336,"TA","TA","Y",104,26,0,0,0,0,\N,\N,\N,0,7,2006,"WD ","Normal",127000,2909
1536,909281030,20,"RL",79,7801,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Feedr","Norm","1Fam","1Story",6,5,1951,1951,"Hip","CompShg","WdShing","Plywood","BrkFace",88,"TA","Fa","PConc","TA","TA","No","Rec",500,"Unf",0,591,1091,"GasA","Fa","N","FuseA",1091,0,0,1091,0,1,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1951,"Fin",1,344,"TA","TA","Y",66,105,0,0,221,0,\N,"MnPrv",\N,0,5,2008,"WD ","Normal",104000,1535
1551,910205010,80,"RM",75,6000,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","SLvl",5,5,1967,1967,"Hip","CompShg","HdBoard","Plywood",\N,0,"Fa","TA","CBlock","Gd","TA","Mn","Rec",257,"Unf",0,367,624,"GasA","Ex","Y","SBrkr",1092,564,0,1656,0,0,1,1,3,1,"TA",7,"Mod",1,"Po","Attchd",1967,"Unf",1,288,"TA","TA","Y",0,180,0,0,100,0,\N,"MnPrv",\N,0,7,2008,"WD ","Normal",126000,1550
1180,533250110,120,"RL",22,11064,"Pave",\N,"IR2","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1995,1995,"Hip","CompShg","BrkFace","BrkFace",\N,0,"Gd","TA","PConc","Gd","TA","Gd","LwQ",560,"GLQ",670,0,1230,"GasA","Ex","Y","SBrkr",1239,0,0,1239,1,0,1,1,1,1,"Gd",4,"Typ",1,"Fa","Attchd",1995,"Fin",2,477,"TA","TA","Y",172,24,0,0,0,0,\N,\N,\N,0,8,2008,"WD ","Normal",217500,1179
501,528363050,20,"RL",\N,10750,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",634,"Gd","TA","PConc","Gd","TA","Av","BLQ",236,"GLQ",1526,262,2024,"GasA","Ex","Y","SBrkr",2063,0,0,2063,1,0,2,0,3,1,"Gd",7,"Typ",2,"Gd","Attchd",1994,"Fin",3,815,"TA","TA","Y",182,56,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",315000,500
2771,907130110,60,"RL",65,12438,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","PosN","Norm","1Fam","2Story",6,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,781,781,"GasA","Ex","Y","SBrkr",795,704,0,1499,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",1995,"RFn",2,473,"TA","TA","Y",413,91,0,0,0,0,\N,\N,\N,0,8,2006,"WD ","Normal",187000,2770
2918,923228180,160,"RM",21,1533,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd",\N,0,"TA","TA","CBlock","TA","TA","No","Rec",408,"Unf",0,138,546,"GasA","TA","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,\N,"CarPort",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,12,2006,"WD ","Abnorml",87550,2917
709,902205010,30,"RM",50,5925,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,4,1940,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","Gd","BrkTil",\N,\N,\N,\N,0,\N,0,0,0,"GasA","Fa","N","FuseA",612,0,0,612,0,0,1,0,1,1,"TA",4,"Typ",0,\N,"Detchd",1965,"Unf",1,308,"TA","Fa","N",0,0,25,0,0,0,\N,\N,\N,0,10,2009,"WD ","Normal",45000,708
789,905450020,20,"RL",73,9855,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1436,1436,"GasA","Fa","Y","SBrkr",1689,0,0,1689,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1956,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,\N,"MnPrv",\N,0,11,2009,"COD","Normal",127500,788
1088,528235180,80,"RL",59,9587,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Gd","GLQ",655,"Unf",0,201,856,"GasA","Ex","Y","SBrkr",1166,0,0,1166,1,0,2,0,2,1,"Gd",5,"Typ",0,\N,"Attchd",2005,"Fin",2,400,"TA","TA","Y",212,0,0,0,0,0,\N,\N,\N,0,7,2008,"WD ","Normal",190000,1087
375,527352150,60,"RL",\N,13250,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRNn","Norm","1Fam","2Story",7,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",256,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,832,832,"GasA","TA","Y","SBrkr",1154,896,0,2050,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1978,"RFn",2,529,"TA","TA","Y",192,192,0,0,0,0,\N,\N,\N,0,5,2009,"WD ","Abnorml",154000,374
2595,535355100,50,"RL",50,7000,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,6,1924,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","Gd","BrkTil","Fa","TA","No","LwQ",617,"Unf",0,0,617,"GasA","Gd","Y","SBrkr",865,445,0,1310,0,0,2,0,2,1,"TA",6,"Min1",0,\N,"Attchd",1924,"Unf",1,398,"TA","TA","Y",0,0,126,0,0,0,\N,\N,\N,0,5,2006,"COD","Normal",112000,2594
2067,905226050,30,"RL",\N,25339,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1918,2007,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",1416,0,0,1416,0,0,2,0,3,1,"Gd",7,"Typ",0,\N,"Attchd",2007,"Unf",2,576,"TA","TA","N",0,0,112,0,0,0,\N,\N,\N,0,8,2007,"WD ","Normal",112000,2066
173,902106140,30,"RM",56,8960,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6,1927,1950,"Gable","CompShg","WdShing","Wd Shng",\N,0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"GasA","Gd","Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1927,"Unf",2,360,"TA","TA","Y",0,0,130,0,0,0,\N,\N,\N,0,3,2010,"WD ","Normal",115000,172
53,528228285,120,"RL",43,3203,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1129,1145,"GasA","Ex","Y","SBrkr",1145,0,0,1145,0,0,2,0,2,1,"Gd",6,"Typ",0,\N,"Attchd",2006,"Fin",2,437,"TA","TA","Y",100,116,0,0,0,0,\N,\N,\N,0,1,2010,"WD ","Normal",160000,52
277,908102170,20,"RL",60,10044,"Pave",\N,"IR1","Low","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1070,"Unf",0,126,1196,"GasA","TA","Y","SBrkr",1196,0,0,1196,1,0,1,0,3,1,"TA",6,"Typ",0,\N,"Attchd",1968,"RFn",1,336,"TA","TA","Y",257,0,168,0,0,0,\N,"MnPrv",\N,0,6,2010,"WD ","Normal",144000,276
673,535403280,20,"RL",64,8712,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,2000,"Hip","CompShg","MetalSd","MetalSd",\N,0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",860,"Unf",0,132,992,"GasA","TA","Y","SBrkr",1306,0,0,1306,1,0,1,0,2,1,"TA",5,"Typ",0,\N,"Detchd",1968,"Unf",1,756,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,5,2009,"WD ","Normal",153000,672
2165,907420050,20,"RL",64,8334,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1330,1330,"GasA","Ex","Y","SBrkr",1330,0,0,1330,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"Fin",2,437,"TA","TA","Y",0,23,0,0,0,0,\N,\N,\N,0,7,2007,"New","Partial",167840,2164
2815,907420070,60,"RL",65,8461,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",0,24,0,0,0,0,\N,\N,\N,0,7,2006,"New","Partial",163990,2814
524,528477050,60,"FV",85,11003,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",10,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",160,"Ex","TA","PConc","Ex","TA","Av","GLQ",765,"Unf",0,252,1017,"GasA","Ex","Y","SBrkr",1026,981,0,2007,1,0,2,1,3,1,"Ex",10,"Typ",1,"Ex","Attchd",2008,"Fin",3,812,"TA","TA","Y",168,52,0,0,0,0,\N,\N,\N,0,4,2009,"WD ","Normal",310000,523
2214,909275310,70,"RL",86,22420,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","2Story",6,6,1918,1950,"Hip","CompShg","Wd Sdng","Stucco",\N,0,"TA","TA","BrkTil","Gd","TA","No","BLQ",1128,"Unf",0,242,1370,"GasW","TA","N","FuseA",1370,1254,0,2624,1,0,2,1,4,1,"TA",10,"Typ",1,"Gd","Detchd",1918,"Unf",3,864,"TA","TA","N",0,0,0,0,0,0,\N,\N,\N,0,11,2007,"WD ","Normal",239000,2213
1390,905201020,20,"RL",94,9239,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,8,1963,2003,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Gd","CBlock","TA","TA","No","GLQ",634,"Unf",0,326,960,"GasA","Ex","Y","SBrkr",960,0,0,960,1,0,1,0,3,1,"Gd",6,"Typ",0,\N,"Attchd",1963,"Fin",1,300,"TA","TA","Y",168,0,0,0,0,0,\N,\N,\N,0,5,2008,"WD ","Normal",144900,1389
2242,910206010,50,"RM",64,11067,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",2,4,1939,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","BrkTil",\N,\N,\N,\N,0,\N,0,0,0,"GasA","Ex","Y","SBrkr",640,0,205,845,0,0,1,0,1,1,"TA",4,"Maj2",0,\N,"Detchd",1950,"Unf",1,256,"TA","Fa","N",48,0,0,0,0,0,\N,\N,\N,0,3,2007,"WD ","Normal",68104,2241
